1.97, 1.96, 1.98, 1.96, 1.96, 1.97, 1.96, 2.00, 1.98, 1.99, 1.98, 2.00, 1.98, 2.01, 1.96, 1.99
3.41, 3.44, 3.37, 3.38, 3.44, 3.38, 3.44, 3.43, 3.44, 3.45, 3.40, 3.45, 3.48, 3.48, 3.37, 3.41
